t,P,eps,beta_B,cs2,s,S,L,Phi_nu,Qdot_nu
0.000511,0.012001873,1.1966350000000001,0.010029685743773163,0.1,1.5838980807412313,4.455409509820623e-19,2.6112099999999988e+41,2.6112099999999986e+33,5.998953833811855e+19
0.000512,0.012029472,1.19692,0.010050355913511345,0.1,1.583227513227513,4.447268295582902e-19,2.62144e+41,2.62144e+33,5.992957878455384e+19
0.000513,0.012057097,1.197205,0.010071037959246744,0.1,1.582557832121613,4.439152404268199e-19,2.63169e+41,2.63169e+33,5.986967916057292e+19
0.000514,0.012084748000000003,1.19749,0.010091731872499982,0.1,1.581889035667107,4.431061724557722e-19,2.64196e+41,2.64196e+33,5.980983940627613e+19
0.0005149999999999999,0.012112425,1.197775,0.010112437644799733,0.1,1.5812211221122114,4.422996145768424e-19,2.652249999999999e+41,2.6522499999999985e+33,5.975005946182376e+19
0.000516,0.012140128,1.1980600000000001,0.010133155267682752,0.1,1.5805540897097627,4.414955557848499e-19,2.662559999999999e+41,2.6625599999999986e+33,5.969033926743581e+19
0.000517,0.012167856999999999,1.198345,0.01015388473269384,0.1,1.5798879367172052,4.406939851372957e-19,2.67289e+41,2.67289e+33,5.96306787633921e+19
0.000518,0.012195612000000002,1.19863,0.010174626031385832,0.1,1.5792226613965745,4.398948917539203e-19,2.6832400000000003e+41,2.68324e+33,5.957107789003212e+19
0.0005189999999999999,0.012223392999999999,1.1989150000000002,0.010195379155319598,0.1,1.5785582620144836,4.39098264816268e-19,2.6936099999999993e+41,2.6936099999999986e+33,5.951153658775501e+19
0.00052,0.012251199999999999,1.1992,0.01021614409606404,0.1,1.5778947368421052,4.383040935672516e-19,2.7039999999999993e+41,2.703999999999999e+33,5.945205479701944e+19
0.000521,0.012279032999999996,1.199485,0.01023692084519606,0.1,1.577232084155161,4.375123673107242e-19,2.7144100000000006e+41,2.71441e+33,5.9392632458343604e+19
0.000522,0.012306892,1.19977,0.010257709394300573,0.1,1.5765703022339028,4.367230754110534e-19,2.72484e+41,2.72484e+33,5.93332695123052e+19
0.000523,0.012334777000000002,1.200055,0.01027850973497048,0.1,1.575909389363099,4.359362072926968e-19,2.73529e+41,2.73529e+33,5.927396589954125e+19
0.0005239999999999999,0.012362688,1.20034,0.010299321858806672,0.1,1.575249343832021,4.351517524397848e-19,2.7457599999999996e+41,2.745759999999999e+33,5.921472156074813e+19
0.000525,0.012390624999999997,1.200625,0.010320145757418008,0.1,1.5745901639344264,4.343697003957039e-19,2.7562499999999993e+41,2.756249999999999e+33,5.915553643668151e+19
0.000526,0.012418588,1.20091,0.010340981422421331,0.1,1.5739318479685451,4.3359004076268463e-19,2.7667600000000006e+41,2.76676e+33,5.909641046815626e+19
0.000527,0.012446577000000002,1.201195,0.010361828845441417,0.1,1.573274394237066,4.3281276320139355e-19,2.7772900000000002e+41,2.7772899999999997e+33,5.9037343596046385e+19
0.0005279999999999999,0.012474592,1.2014799999999999,0.010382688018110996,0.1,1.5726178010471203,4.3203785743052766e-19,2.787839999999999e+41,2.787839999999999e+33,5.897833576128505e+19
0.000529,0.012502632999999997,1.201765,0.010403558932070744,0.1,1.5719620667102683,4.3126531322641114e-19,2.798409999999999e+41,2.798409999999999e+33,5.891938690486438e+19
0.00053,0.012530699999999997,1.2020499999999998,0.01042444157896926,0.1,1.5713071895424837,4.3049512042259826e-19,2.8089999999999996e+41,2.8089999999999993e+33,5.886049696783553e+19
0.000531,0.012558793000000004,1.2023350000000002,0.010445335950463059,0.1,1.570653167864141,4.297272689094777e-19,2.8196100000000002e+41,2.81961e+33,5.880166589130854e+19
0.000532,0.012586912000000002,1.20262,0.010466242038216562,0.1,1.57,4.289617486338797e-19,2.8302400000000007e+41,2.83024e+33,5.874289361645234e+19
0.0005329999999999999,0.012615056999999999,1.202905,0.010487159833902096,0.1,1.5693476842791911,4.2819854959868795e-19,2.8408899999999993e+41,2.840889999999999e+33,5.868418008449467e+19
0.000534,0.012643227999999998,1.2031899999999998,0.010508089329199877,0.1,1.568696219035202,4.2743766186245293e-19,2.8515599999999993e+41,2.851559999999999e+33,5.862552523672197e+19
0.000535,0.012671425000000002,1.203475,0.010529030515798003,0.1,1.5680456026058631,4.266790755390104e-19,2.8622500000000003e+41,2.86225e+33,5.856692901447937e+19
0.000536,0.012699648000000003,1.20376,0.010549983385392439,0.1,1.5673958333333333,4.259227807971014e-19,2.8729600000000006e+41,2.87296e+33,5.850839135917068e+19
0.0005369999999999999,0.012727897,1.204045,0.010570947929687014,0.1,1.566746909564086,4.2516876785999627e-19,2.8836899999999995e+41,2.883689999999999e+33,5.844991221225825e+19
0.000538,0.012756171999999998,1.2043300000000001,0.010591924140393411,0.1,1.5660988296488951,4.244170270051207e-19,2.8944399999999994e+41,2.894439999999999e+33,5.839149151526287e+19
0.000539,0.012784473,1.204615,0.010612912009231165,0.1,1.56545159194282,4.2366754856368603e-19,2.9052099999999995e+41,2.905209999999999e+33,5.833312920976389e+19
0.00054,0.012812800000000003,1.2049,0.01063391152792763,0.1,1.5648051948051949,4.2292032292032296e-19,2.9160000000000005e+41,2.9160000000000003e+33,5.827482523739896e+19
0.0005409999999999999,0.012841153,1.205185,0.010654922688217992,0.1,1.5641596365996107,4.2217534051271544e-19,2.9268099999999994e+41,2.926809999999999e+33,5.821657953986414e+19
0.000542,0.012869531999999998,1.20547,0.010675945481845254,0.1,1.5635149156939043,4.214325918312411e-19,2.937639999999999e+41,2.937639999999999e+33,5.815839205891371e+19
0.000543,0.012897937,1.2057550000000001,0.01069697990056023,0.1,1.5628710304601428,4.2069206741861176e-19,2.948489999999999e+41,2.948489999999999e+33,5.8100262736360186e+19
0.000544,0.012926368000000002,1.20604,0.010718025936121523,0.1,1.5622279792746114,4.1995375786951916e-19,2.9593600000000004e+41,2.95936e+33,5.8042191514074235e+19
0.000545,0.012954825,1.2063249999999999,0.010739083580295527,0.1,1.5615857605177992,4.192176538302816e-19,2.9702500000000007e+41,2.9702500000000004e+33,5.798417833398464e+19
0.0005459999999999999,0.012983307999999997,1.20661,0.010760152824856414,0.1,1.5609443725743857,4.1848374599849484e-19,2.9811599999999996e+41,2.981159999999999e+33,5.792622313807821e+19
0.000547,0.013011816999999997,1.206895,0.010781233661586133,0.1,1.5603038138332257,4.1775202512268424e-19,2.9920899999999995e+41,2.9920899999999996e+33,5.786832586839974e+19
0.000548,0.013040352,1.20718,0.010802326082274391,0.1,1.5596640826873382,4.17022482001962e-19,3.003039999999999e+41,3.003039999999999e+33,5.781048646705197e+19
0.000549,0.013068913,1.207465,0.010823430078718638,0.1,1.559025177533893,4.1629510748568575e-19,3.0140100000000005e+41,3.0140100000000004e+33,5.775270487619547e+19
0.0005499999999999999,0.013097499999999998,1.20775,0.01084454564272407,0.1,1.558387096774194,4.1556989247311835e-19,3.0249999999999993e+41,3.024999999999999e+33,5.769498103804867e+19
0.000551,0.013126113,1.208035,0.010865672766103632,0.1,1.5577498388136686,4.1484682791309415e-19,3.03601e+41,3.0360099999999994e+33,5.7637314894887715e+19
0.000552,0.013154752000000002,1.2083199999999998,0.01088681144067797,0.1,1.5571134020618553,4.141259048036848e-19,3.0470399999999994e+41,3.047039999999999e+33,5.757970638904646e+19
0.000553,0.013183417000000003,1.208605,0.010907961658275452,0.1,1.556477784932389,4.1340711419186955e-19,3.0580899999999995e+41,3.0580899999999994e+33,5.752215546291639e+19
0.000554,0.013212108000000002,1.20889,0.01092912341073216,0.1,1.5558429858429859,4.126904471732057e-19,3.069160000000001e+41,3.0691600000000004e+33,5.746466205894657e+19
0.0005549999999999999,0.013240825,1.209175,0.010950296689891868,0.1,1.5552090032154342,4.1197589489150577e-19,3.0802499999999994e+41,3.0802499999999994e+33,5.74072261196436e+19
0.000556,0.013269568000000002,1.20946,0.01097148148760604,0.1,1.5545758354755783,4.112634485385128e-19,3.0913599999999993e+41,3.091359999999999e+33,5.734984758757155e+19
0.000557,0.013298337000000002,1.209745,0.010992677795733813,0.1,1.5539434810533077,4.1055309935358194e-19,3.1024899999999997e+41,3.102489999999999e+33,5.729252640535185e+19
0.000558,0.013327132000000002,1.21003,0.011013885606141999,0.1,1.5533119383825416,4.0984483862336187e-19,3.113640000000001e+41,3.113640000000001e+33,5.723526251566332e+19
0.0005589999999999999,0.013355953,1.210315,0.011035104910705064,0.1,1.5526812059012187,4.0913865768148066e-19,3.1248099999999998e+41,3.124809999999999e+33,5.717805586124209e+19
0.00056,0.013384799999999999,1.2106,0.011056335701305138,0.1,1.552051282051282,4.084345479082321e-19,3.1359999999999995e+41,3.1359999999999994e+33,5.712090638488148e+19
0.000561,0.013413673,1.2108850000000002,0.01107757796983198,0.1,1.551422165278668,4.077325007302676e-19,3.1472099999999994e+41,3.147209999999999e+33,5.706381402943204e+19
0.000562,0.013442572,1.21117,0.011098831708182997,0.1,1.5507938540332908,4.0703250762028623e-19,3.15844e+41,3.1584399999999997e+33,5.7006778737801355e+19
0.000563,0.013471497000000004,1.211455,0.011120096908263209,0.1,1.5501663467690336,4.0633456009673216e-19,3.1696900000000005e+41,3.16969e+33,5.694980045295416e+19
0.0005639999999999999,0.013500447999999998,1.2117399999999998,0.011141373561985244,0.1,1.5495396419437337,4.0563864972349054e-19,3.1809599999999994e+41,3.180959999999999e+33,5.689287911791218e+19
0.000565,0.013529425,1.2120250000000001,0.011162661661269361,0.1,1.5489137380191695,4.0494476810958684e-19,3.1922499999999996e+41,3.192249999999999e+33,5.683601467575406e+19
0.000566,0.013558427999999999,1.21231,0.011183961198043404,0.1,1.5482886334610475,4.0425290690888963e-19,3.203559999999999e+41,3.203559999999999e+33,5.677920706961533e+19
0.000567,0.013587456999999999,1.212595,0.0112052721642428,0.1,1.5476643267389918,4.0356305781981525e-19,3.2148899999999997e+41,3.21489e+33,5.672245624268841e+19
0.0005679999999999999,0.013616511999999999,1.21288,0.011226594551810565,0.1,1.5470408163265306,4.02875212585034e-19,3.22624e+41,3.2262399999999994e+33,5.666576213822246e+19
0.000569,0.013645593,1.213165,0.011247928352697282,0.1,1.5464181007010835,4.0218936299117906e-19,3.2376099999999997e+41,3.23761e+33,5.660912469952338e+19
0.00057,0.0136747,1.21345,0.0112692735588611,0.1,1.5457961783439491,4.015055008685581e-19,3.249e+41,3.248999999999999e+33,5.655254386995371e+19
